統一編號,公司代號,公司全稱,公司簡稱,行業大類,最大廠所處縣市,此份永續報告的邊界,是否承諾淨零排放／碳中和,預計達成淨零排放／碳中和年份,是否設定中期溫室氣體絕對減量目標,中期減量目標年設定,中期溫室氣體絕對減量目標值（百分比）,中期減量基準年設定,中期減量基準年排放量,中期目標是否取得SBT認證,2024年度總能源使用量,2023年度總能源使用量,2022年度總能源使用量,2024營收資料,當年度總用電量,是否設定節能目標,節能目標年設定,節能目標值（百分比）,節電目標值設定（百分比）,是否達成政府用電大戶再生能源建置義務,再生能源裝置容量,是否設定再生能源使用目標,再生能源目標年設定,再生能源目標值（百分比）,是否取得RE100認證,是否說明關鍵減量策略,是否揭露近三年溫室氣體排放資料,範疇一/類別一（值）,範疇二/類別二（值）,類別三（值）,類別四（值）,類別五（值）,類別六（值）,範疇三（值）,是否設定範疇三減量目標,範疇三減量目標實際作為,是否揭露各項能源使用細項,2024年度使用的各種能源項目,再生能源使用佔總發電量（百分比）,再生能源使用來源（自發自用、購電協議、再生能源憑證）,是否生產支持轉型至低碳經濟之產品/服務,支持轉型至低碳經濟之產品/服務產生的營收或營收占比,Scope 3 類別 1 (購買商品或服務),Scope 3 類別 2 (資本商品),Scope 3 類別 3 (燃料與能源相關活動),Scope 3 類別 4 (上游運輸和配送),Scope 3 類別 5 (營運廢棄物),Scope 3 類別 6 (商務旅行),Scope 3 類別 7 (員工通勤),Scope 3 類別 8 (上游租賃資產),Scope 3 類別 9 (下游運輸和配送),Scope 3 類別 10 (銷售產品的加工),Scope 3 類別 11 (使用銷售產品),Scope 3 類別 12 (銷售產品廢棄處理),Scope 3 類別 13 (下游租賃資產),Scope 3 類別 14 (特許經營),Scope 3 類別 15 (投資),符合永續指引之營收 (Turnover) 佔比,符合永續指引之資本支出 (CapEx) 佔比,符合永續指引之營運費用 (OpEx) 佔比,單位產品溫室氣體排放強度 (特定製程),2019 碳排放量,2020 碳排放量,2021 碳排放量,2022 碳排放量,2023 碳排放量（公噸二氧化碳當量）,2024 碳排放量（公噸二氧化碳當量）,2019 範疇一量,2020 範疇一量,2021 範疇一量,2022 範疇一量,2023 範疇一量（公噸二氧化碳當量）,2024 範疇一量（公噸二氧化碳當量）,2019 範疇二量,2020 範疇二量,2021 範疇二量,2022 範疇二量,2023 範疇二量（公噸二氧化碳當量）,2024 範疇二量（公噸二氧化碳當量）,減量預期,總碳排放量_2022,總碳排放量_2023,總碳排放量_2024,營收_2022,營收_2023,營收_2024,碳強度_2024,碳強度_2023,碳強度_2022,總用電量_2022,總用電量_2023,總用電量_2024,再生能源裝置量_2022,再生能源裝置量_2023,再生能源裝置量_2024,燃煤使用量_2022,燃煤使用量_2023,燃煤使用量_2024,能效進步率_2022_2024,關鍵減量策略,碳費佔淨利_%
69771636,2028,威致鋼鐵工業股份有限公司,威致,鋼鐵業,台南市,,長期目標：2050 年實現碳中和,2050,TRUE,2030,8%,NA,"291,249",無,"1,796,335,470","1,737,601,351","1,900,058,820",,"352,580,734",FALSE,NA,NA,1%,NA,0,FALSE,2025,NA,FALSE,TRUE,FALSE,"66,914","167,127",NA,NA,NA,NA,NA,FALSE,NA,TRUE,"電力: 1,269,319.68; 天然氣: 403,622.06; 液化石油氣: 77,324.31; 柴油: 26,524.18; 燃料油: 18,569.30; 汽油: 975.95",0,,TRUE,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"284,921","248,917","234,041",,,,"95,635","86,683","66,914",,,,"189,286","162,234","167,127",,"284,921","248,917","234,041","13,123,335,000","10,484,173,000","10,196,132,000",22.95,23.74,21.71,"371,878,400","328,313,600","352,580,734",,,0,,,,21.7%,"2025年：全廠燃燒燃料油更換為天然氣（2024年完成）、降低造渣劑用量，溫室氣體排放降至271,421公噸CO2e（基準年2018～2022年平均291,249公噸CO2e）。2030年：推動用電大戶再生能源、提高氧氣利用率以降低電力與碳粉用量（以減少8.4%碳排放為目標），排放降至267,417公噸CO2e。2050年：電爐大爐化提高氧氣及碳粉使用效率，實現碳中和。",16.2%
70785139,3189,景碩科技股份有限公司,景碩,電子業,桃園市,,2050年達成淨零排放,2050,TRUE,2030,NA,2022,"270,496",無,"1,888,320,423","1,696,321,684,000","1,854,812,556",,"511,651,200",FALSE,2025,NA,2%,TRUE,NA,TRUE,2025,10%,FALSE,FALSE,TRUE,"23,493","240,296",NA,NA,NA,NA,"134,382",TRUE,綠色供應鏈管理、提高在地採購比例、推動產品廢棄物轉製輔助燃料棒,TRUE,外購電力: 506.9532 百萬度; 天然氣: 45200.0961 GJ; 綠電: 4.698 百萬度; 柴油: 1123.8856 GJ; 汽油: 72.3989 GJ;,0,購電協議,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"263,506","236,715","260,546",,,,"16,217","12,175","20,251",,,,"247,288","224,540","240,296","4,104,660 公噸 CO2e","263,506","236,715","260,546","41,626,486,000","26,832,187,000","30,534,979,000",8.53,8.82,6.33,"499,570,000","458,862,600","511,651,200",,,NA,,,,38.8%,"2025年：執行節能減碳專案（太陽能設備納入工廠建置規劃、汰換節能LED燈具與老舊設備）並採購再生能源535萬度，溫室氣體排放減量≧1,500噸CO2e。2030年：節能減碳專案減量≧2,000噸CO2e（節電量400萬度／年）。2050年：達成淨零排放。",2.9%
42818882,非上市櫃,林園先進材料科技股份有限公司,林園先進,石化業,高雄市,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"274,634","230,848","220,937",,,,"252,681","204,779","198,807",,,,"21,953","26,069","22,130",資料不足，無法計算,"274,634","230,848","220,937",,,,,,,,,,,,,,,,,,無法計算
89406518,3532,台塑勝高科技股份有限公司,台勝科,半導體業,雲林縣,,宣告 2050 碳中和目標,2050,TRUE,2025,13%,2020,"241,592",遠低於2°C,"946,258,000","948,337,000","984,330,000",,"262,849,000",FALSE,NA,NA,5%,NA,0,TRUE,2030,25%,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,低碳供應鏈合作、原物料供應商優先請購、訂定長期供貨合約,TRUE,電力: 262849 千度; 蒸氣: 12738 噸;,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"229,950","229,103","289,749",,,,"5,914","5,872","8,735",,,,"224,036","223,232","281,014","4,090,500 公噸 CO2e","229,950","229,103","289,749","16,392,965,000","14,876,233,000","12,421,635,000",23.33,15.40,14.03,"273,425,000","263,427,000","262,849,000",,,0,,,,26.9%,2025年：購買綠電並自設再生能源設備（2025～2026年完工），範疇一與範疇二溫室氣體減量12.5%（基準年2020）。2030年：透過「六綠」原則（綠建築、綠能源、綠採購、綠製程、綠行動、綠產品）推動，範疇一與範疇二減量25%。2050年：達成碳中和。,1.8%
16130042,8150,南茂科技股份有限公司,南茂,半導體業,台南市,,逐步達到 2050 淨零排放之目標,2050,TRUE,2030,20%,2021,"249,783",無,"1,812,028,170","1,693,373,040","1,741,243,080",,"498,018,470",TRUE,2025,2%,2%,NA,"7,206",TRUE,2030,20%,FALSE,TRUE,TRUE,"3,892","246,033","3,888","98,687","2,711",0,"105,287",TRUE,員工交通車行駛路線整併、推動製程氮氣減排計畫、包材循環使用,TRUE,電力: 1792866.48 GJ; 天然氣: 8464.31 GJ; 柴油: 233.36 GJ; 汽油: 240.02 GJ; 綠能: 10224 GJ;,0,自發自用、再生能源憑證,TRUE,NA,"51,787","42,623",NA,13,"1,092",126,"3,563","3,186",186,NA,NA,NA,NA,NA,"2,711",,,,,,,,"231,497","224,960","238,811",,,,"3,744","3,827","3,014",,,,"227,753","221,133","235,797","4,102,630 公噸 CO2e","231,497","224,960","238,811","23,517,064,000","21,356,228,000","22,695,909,000",10.52,10.53,9.84,"480,854,060","467,421,140","498,018,470",990,"3,852","7,206",,,,7.8%,"2025年：內部運營節電與能效管理、綠電案場導入建置及憑證購買，較基準年2021年減碳1-2%（5,373公噸CO2e），再生能源建置量佔總能源使用量2.2%。2030年：再生能源占比提高至20%以上，減碳20-25%（48,843~61,053公噸CO2e）。2050年：全廠區100%使用綠電，輔以碳捕捉技術或碳權市場交易，達成淨零排放。",1.6%
16432742,8105,凌巨科技股份有限公司,凌巨,光電業,桃園市,,董事長的話中提及配合政府政策朝向2050淨零排放目標努力。,2050,TRUE,2030,38%,2022,NA,無,"879,046,361,300",NA,NA,,"212,869,962",TRUE,2030,2%,2%,NA,NA,FALSE,2025,NA,FALSE,FALSE,FALSE,"38,277","97,017",NA,NA,NA,NA,89,FALSE,NA,TRUE,電力: 212869962.21 度; 天然氣: 2987212 立方公尺; 柴油: 6488.5 公升;,0,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"228,698","224,923","118,515",,,,"143,940","141,544","38,238",,,,"84,758","83,379","80,277","4,104,660 公噸 CO2e","228,698","224,923","118,515","10,414,370,000","9,042,115,000","8,767,126,000",13.52,24.88,21.96,,,"212,869,962",,,NA,,,,,"2025年：購買再生能源及憑證總容量4,500 MWh，範疇一及二合計減量≧27%（基準年2022年）。2030年：CVD尾氣燃燒效率優化調整及投資乾蝕刻尾氣燃燒設備，溫室氣體減量≧38%（較2022年）。",25.4%
39054405,非上市櫃,李長榮化學工業股份有限公司,李長榮,石化業,高雄市,,2050 年邁向淨零之長期目標,2050,TRUE,2030,42%,2021,"1,106,130",無,"7,389,572,000","7,157,854,000","8,473,427,000",,"537,148,889",TRUE,2030,8%,8%,NA,NA,TRUE,2030,15%,FALSE,FALSE,TRUE,"134,817","627,907",NA,NA,NA,NA,NA,FALSE,推動低碳原料、生質材料認證(ISCC PLUS)、供應商節能轉型,TRUE,蒸汽(外購): 3964143 GJ; 外購電力: 1933736 GJ; 天然氣: 1421500 GJ; 液化石油氣: 50394 GJ; 再生能源發電量: 15889 GJ; 柴油: 3415 GJ; 汽油: 495 GJ;,0,自發自用、再生能源憑證,TRUE,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"248,530","215,745","197,144",,,,"77,782","64,033","57,733",,,,"170,748","151,712","139,411","4,102,630 公噸 CO2e","248,530","215,745","197,144",,,,,,,"598,846,667","528,207,222","537,148,889",NA,NA,NA,,,,,2025年：透過製程操作改善、熱能整合及節能設備汰換提升能源效率，溫室氣體排放較基準年2021年減少32%。2027年：較2021年減少36%。2030年：台灣廠區再生能源電力達15%，溫室氣體減碳42%。2050年：達成淨零排放。,無法計算
33955322,1447,力鵬企業股份有限公司,力鵬,石化業,彰化縣,,2023 年台灣正式通過《氣候變遷因應法》，明確設定 2050 年達成溫室氣體淨零排放目標，...加速實現既定目標，朝減碳方向邁進。,無,FALSE,,,,,無,"2,340,408,000","2,133,023,000","2,281,610,000",,"203,225,556",FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,TRUE,"135,409","94,354",NA,NA,NA,NA,NA,FALSE,NA,TRUE,"煤碳: 1,450,403 GJ; 電力: 731,612 GJ; 木顆粒: 99,773 GJ; 燃料油: 85,824 GJ; 外購蒸汽: 36,488 GJ; 天然氣: 29,096 GJ; 高級柴油: 6,635 GJ; 液化石油氣: 350 GJ;",NA,木顆粒 (Wood pellets); SRF (Solid Recovered Fuel),TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"224,803","208,485","231,338",,,,"115,796","127,622","142,650",,,,"109,007","80,864","88,688",資料不足，無法計算,"224,803","208,485","231,338","28,501,393,000","29,669,737,000","34,825,223,000",6.64,7.03,7.89,"200,877,105","176,242,085","203,225,556",,,NA,"59,603","66,763","68,520",-16.0%,無說明關鍵減量策略,淨利為負值
20844865,1310,台灣苯乙烯工業股份有限公司,台苯,石化業,高雄市,,積極響應台灣 2050 淨零排放政策，落實綠色永續目標。,2050,TRUE,2030,30%,2018,,無,"2,684,883,000","2,370,779,000","2,773,453,000",,"55,801,434",FALSE,NA,NA,1%,TRUE,781,FALSE,NA,NA,FALSE,TRUE,TRUE,"246,626","28,866",NA,"473,565",NA,NA,"473,565",FALSE,優先向當地供應商進行採購、推動廢棄物回收再利用,TRUE,煤炭: 1608441 GJ; 天然氣: 990881 GJ; 電力: 200885 GJ; 殘渣油: 78075 GJ;,0,自發自用,TRUE,NA,"473,472",NA,NA,NA,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"228,395","200,747","275,492",,,,"199,683","174,823","246,626",,,,"28,712","25,924","28,866","4,096,540 公噸 CO2e","228,395","200,747","275,492","12,853,960,000","9,541,182,000","11,422,940,000",24.12,21.04,17.77,"51,751,389","46,814,633","55,801,434",,,781,"15,575","19,203","76,628",8.9%,2025年：採取再生能源和節能改善雙管並行策略（太陽能發電、廢熱回收、製程6號重油改用天然氣），較2018年基準年減量10%。2030年：優化能源結構（煤炭改用天然氣、天然氣發電、提高太陽能發電占比），減量30%。2050年：導入節能製程技術並結合碳捕集利用與封存（CCUS）跨業合作，達到淨零碳排。,淨利為負值
84252697,5009,榮剛材料科技股份有限公司,榮剛,鋼鐵業,台南市,,預計2027，2030年較BAU降低45%，2050年達碳中和目標,2050,TRUE,2030,NA,NA,,無,"2,411,799,000","2,308,178,000","2,522,423,000",,"205,498,611",FALSE,NA,NA,2%,NA,"3,158",FALSE,NA,NA,FALSE,TRUE,TRUE,"95,188","102,780","17,895","120,386",270,NA,"138,551",TRUE,供應商碳排調查、廢棄物資源化、使用低碳燃料,TRUE,電力: 739795 GJ; 天然氣: 1647075 GJ; 柴油: 19257 GJ; 汽油: 841 GJ;,0,自發自用、購電協議,TRUE,NA,"118,647",NA,NA,"1,079","1,739",NA,570,NA,"16,246",NA,NA,NA,270.21,NA,NA,,,,,,,,"196,134","192,034","193,157",,,,"108,592","96,045","95,137",,,,"87,542","95,989","98,021",,"196,134","192,034","193,157","12,365,317,000","13,525,251,000","12,864,438,000",15.01,14.20,15.86,,,"205,498,611",,,"3,158",,,,-8.1%,2030年：製程優化、設備改善、再生能源使用等減碳措施，碳排放量較BAU（完全不採取減量情境）減少45%。2050年：進一步導入低碳燃料使用與碳捕捉、封存、再利用，實現碳中和。,1.8%
14040691,非上市櫃,中美和石油化學股份有限公司,中美和,石化業,台中市,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"203,125","185,234","185,508",,,,"175,223","155,795","159,110",,,,"27,903","29,438","26,398",資料不足，無法計算,"203,125","185,234","185,508",,,,,,,,,,,,,,,,,,無法計算
75470524,2038,海光企業股份有限公司,海光,鋼鐵業,高雄市,,TRUE,2050,TRUE,2030,6%,,"215,997",無,"1,589,502,790","1,573,487,750","1,624,900,740",,"264,850,642",FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,"58,077","125,511",NA,NA,NA,NA,NA,FALSE,NA,TRUE,外購電力: 953462.31 GJ; 天然氣: 584269.69 GJ; 再生能源: 34557.42 GJ; 柴油: 12397.60 GJ; 液化石油氣: 4802.46 GJ; 汽油: 13.31 GJ;,0,自發自用,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"196,970","185,131","175,703",,,,"57,532","58,385","56,902",,,,"139,438","126,745","118,801",資料不足，無法計算,"196,970","185,131","175,703","11,044,978,000","9,365,089,000","9,724,332,000",18.07,19.77,17.83,"292,893,900","268,180,708","264,850,642",,,NA,,,,11.1%,2030年：透過精煉爐改爐底出鋼、改善汰換製程及設備、節能監控系統與太陽能光電設置，溫室氣體較基準年（2018至2022年平均）減碳6%（小港廠減5.1%、嘉興廠減3.2%）。2050年：建置製程節能設備、採用替代燃料及使用再生能源，邁向碳中和。,135.2%
28098406,非上市櫃,易昇鋼鐵股份有限公司,易昇,鋼鐵業,台南市,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"172,878","181,447","161,173",,,,"44,407","65,363","44,172",,,,"128,471","116,085","117,002",資料不足，無法計算,"172,878","181,447","161,173",,,,,,,,,,,,,,,,,,無法計算
19084015,非上市櫃,台灣氯乙烯工業股份有限公司,台氯,石化業,高雄市,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"178,840","176,354","160,130",,,,"126,899","121,336","112,210",,,,"51,941","55,018","47,919",資料不足，無法計算,"178,840","176,354","160,130",,,,,,,,,,,,,,,,,,無法計算
27208480,非上市櫃,尚承鋼鐵股份有限公司,尚承,鋼鐵業,高雄市,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"150,400","170,589","106,264",,,,"76,432","92,727","54,324",,,,"73,969","77,861","51,941",資料不足，無法計算,"150,400","170,589","106,264",,,,,,,,,,,,,,,,,,無法計算
22480876,3008,大立光電股份有限公司,大立光,光電業,台中市,,無承諾,NA,TRUE,NA,NA,NA,NA,無,NA,NA,NA,,NA,FALSE,2025,NA,NA,NA,0,TRUE,2028,10%,FALSE,TRUE,TRUE,"1,629","171,086",NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,0,自發自用、購電協議,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"149,249","164,275","164,741",,,,"1,504","1,672",582,,,,"147,745","162,603","164,159",,"149,249","164,275","164,741","47,675,228,000","48,842,247,000","59,457,553,000",2.77,3.36,3.13,,,NA,,,0,,,,,"2024～2025年：新建廠建置1100KW太陽光電並依契約用量購買再生能源10%（預計2027年前完成），溫室氣體排放減量750公噸CO2e／年。2026～2029年：持續節能與購買再生能源（2028年起依契約用量購買再生能源10%以上），2026～2027年減量750公噸CO2e／年、2028～2029年減量1,000公噸CO2e／年。2030年以後：節電200萬度／年並依契約用量購買再生能源10%以上，溫室氣體排放減量1,000公噸CO2e／年。",0.1%
14001199,1434,福懋興業股份有限公司,福懋,紡織業,雲林縣,,2050 達成碳中和,2050,TRUE,2030,34%,2019,"722,362",遠低於2°C,"4,027,389,000","3,799,689,000",NA,,"312,627,222",FALSE,2027,NA,NA,TRUE,NA,FALSE,NA,NA,FALSE,FALSE,TRUE,"121,582","235,828",NA,NA,NA,NA,NA,TRUE,與供應商合作開發低碳產品、使用回收材料、推動循環經濟,TRUE,外購電力: 1125458 GJ; 天然氣: 1521737 GJ; 外購蒸汽: 724509 GJ; 液化石油氣: 451781 GJ; 燃煤: 30750 GJ; 柴油: 1378 GJ; 生質燃料: 123988 GJ;,0,自發自用、購電協議,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"279,823","161,771","140,159",,,,"192,398","78,690","59,183",,,,"87,426","83,081","80,976","4,098,570 公噸 CO2e","279,823","161,771","140,159","34,722,655,000","28,501,509,000","28,715,705,000",4.88,5.68,8.06,,"305,069,122","312,627,222",,NA,NA,"65,091","10,510",0,,2027年：停用燃煤、燃油轉天然氣並使用太陽能發電，範疇一與範疇二較2019年基準年減少26.3%（SBTi目標），範疇三減量20%。2030年：燃油改天然氣、使用太陽能發電並購買綠電，範疇一與範疇二較2019年減少33.8%。2050年：使用再生能源與負排放技術，達成碳中和。,7.5%
07663290,1444,力麗企業股份有限公司,力麗,石化業,彰化縣,,無承諾,,FALSE,,,,,無,"1,235,462,000","1,401,721,000","2,044,794,000",,"191,175,278",FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,TRUE,"37,310","106,455",NA,NA,NA,NA,NA,FALSE,NA,TRUE,"電力: 688,231 GJ; 煤碳: 392,745 GJ; 外購蒸汽: 104,512 GJ; 重油: 47,189 GJ; 高級柴油: 2,785 GJ;",NA,自發自用,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"217,488","156,729","118,535",,,,"90,032","48,654","37,175",,,,"127,456","108,075","81,360",資料不足，無法計算,"217,488","156,729","118,535","12,237,226,000","8,149,113,000","8,269,877,000",14.33,19.23,17.77,"257,018,817","203,636,274","191,175,278",,,NA,"27,993","22,365","15,428",-10.6%,無說明關鍵減量策略,淨利為負值
22662355,非上市櫃,台灣必成股份有限公司,台灣必成,非金屬製品加工業,嘉義縣,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"203,968","154,669","153,623",,,,"50,414","40,358","43,847",,,,"153,554","114,311","109,776",資料不足，無法計算,"203,968","154,669","153,623",,,,,,,,,,,,,,,,,,無法計算
16834268,1815,富喬工業股份有限公司,富喬,非金屬製品加工業,雲林縣,,無承諾,NA,FALSE,NA,NA,NA,NA,無,"1,518,720,000","1,507,802,000","1,684,225,000",,"184,454,000",FALSE,NA,NA,NA,NA,"1,854",FALSE,NA,NA,FALSE,TRUE,TRUE,"63,280","89,675",NA,NA,NA,NA,NA,FALSE,NA,TRUE,天然氣: 20881971 立方公尺; 電力: 184454 仟度; 燃料油: 3842 公秉; 柴油: 26725 公升;,0,自發自用,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"172,933","151,359","150,841",,,,"75,819","66,195","63,281",,,,"97,114","85,163","87,560",,"172,933","151,359","150,841","4,650,737,000","3,199,921,000","4,246,703,000",35.52,47.30,37.18,"195,984,000","172,176,000","184,454,000","1,854","1,854","1,854",,,,-1.2%,無說明關鍵減量策略,淨利為負值
96971313,非上市櫃,中鋼鋁業股份有限公司,中鋼鋁,鋁製造業,高雄市,,中鋼鋁業以 2050 碳中和為目標,2050,TRUE,2030,25%,2018,"210,216",無,"1,799,150,000","1,730,190,000","2,124,623,000",,"173,837,040",FALSE,NA,NA,1%,NA,NA,FALSE,NA,NA,FALSE,TRUE,TRUE,"56,795","92,638","21,446","1,475,420",NA,NA,"1,646,299",TRUE,提高回收鋁料使用、開發低碳循環鋁材、推動鋁廢料閉環回收,TRUE,天然氣: 1022231 GJ; 電力: 625956 GJ; 蒸汽: 150963 GJ;,0,綠電憑證,TRUE,NA,"1,475,131",NA,NA,"20,925",289,43,478,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"178,500","147,580","149,517",,,,"68,907","54,490","56,880",,,,"109,593","93,091","92,638","4,096,540 公噸 CO2e","178,500","147,580","149,517",,,,,,,,,"173,837,040",,,NA,,,,,"2025年：提升能源效率、提升產品良率、製程精進優化、發展循環經濟，排放量降至195,501公噸（基準年2018年210,216公噸，年減1%）。2030年：優化能源結構（系統化管理）、燃料混氫／混氨技術、低溫廢熱／蒸氣回收技術，排放量降至157,662公噸（年減3.60%）。2050年：提升再生能源使用、電氣化技術、氫氨低碳燃料與碳捕捉再利用封存（CCUS），年減3.75%，達成碳中和。",無法計算
04401392,2313,華通電腦股份有限公司,華通,電子業,桃園市,,同時接軌政府2050年淨零排放路徑轉型目標,2050,TRUE,2030,30%,2024,"187,661",無,"1,323,932,700","1,239,880,500",NA,,"349,959,000",FALSE,NA,NA,2%,NA,NA,TRUE,2030,30%,FALSE,TRUE,TRUE,"4,104","183,557","1,279","106,261",NA,NA,"107,540",FALSE,針對關鍵供應商進行溫室氣體盤查、鼓勵取得ISO 14064-1、持續強化供應鏈管理,TRUE,"外購電力：1,259,850.3 GJ  柴油用量：61,887.7 GJ  汽油用量：2,194.7 GJ  天然氣/蒸氣/重油/液化石油氣：0 GJ（報表顯示為無消耗）",0,再生能源憑證(RECs)、綠色購電協議(PPA)、自發自用,FALSE,NA,"67,003",NA,"35,901","1,279","3,357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"166,684","145,463","140,809",,,,"3,285","2,889","3,315",,,,"163,399","142,574","137,494","4,108,720 公噸 CO2e","166,684","145,463","140,809","76,419,408,000","67,078,773,000","72,464,408,000",1.94,2.17,2.18,"1,138,527,000","1,104,917,000","349,959,000",,,NA,,,,,2030年：透過設備能源效率改善、設備汰舊換新、綠電PPA、購買憑證、太陽能發電及提升再生能源使用量等階段任務，較2024年基準年減碳30%，綠電使用達30%。,0.5%
75947936,2023,燁輝企業股份有限公司,燁輝,鋼鐵業,高雄市,,2050年實現碳中和,2050,TRUE,2030,22%,,,無,"1,965,299,000","1,856,433,000","1,888,747,000",,"180,347,500",FALSE,NA,NA,2%,NA,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,"71,413","87,174",NA,NA,NA,NA,NA,FALSE,推動產品碳足跡盤查活動、擴大再生回收原料使用,TRUE,電力: 649251 GJ; 天然氣: 1297701 GJ; 再生能源: 8756 GJ; 柴油: 6617 GJ; 汽油: 2119 GJ; 液化石油氣: 855 GJ;,0,自發自用,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"144,569","145,362","149,784",,,,"69,177","63,898","69,255",,,,"75,392","81,464","80,529",資料不足，無法計算,"144,569","145,362","149,784","83,675,863,000","73,295,376,000","73,981,747,000",2.02,1.98,1.73,"160,751,795","174,679,584","180,347,500",,,NA,,,,17.7%,"2030年：持續推動節能減碳措施（2024年已執行馬達改變頻控制、廠房照明汰換LED燈具、軋延線生產製程調整、一般馬達汰換高效率馬達等36項節能方案），高雄一廠年排放量降至128,265.304公噸CO2e（基準年2018～2022五年平均，減排4.2%）、屏東廠降至26,536.269公噸CO2e（基準年2022年，減排2.7%）。2050年：符合國家減碳目標，達成淨零排放。",淨利為負值
28113286,6488,環球晶圓股份有限公司,環球晶,半導體業,新竹縣,,逐步實踐2040年100%使用再生能源之長期目標，並支持淨零轉型,2050,FALSE,,NA,2019,"529,872",承諾設定科學基礎目標,"1,173,798,000","1,100,992,000","1,179,768,000",,"319,751,389",FALSE,NA,NA,1%,NA,"49,700",TRUE,2040,100%,TRUE,TRUE,TRUE,"2,457","157,241","8,478","236,583",NA,NA,"245,061",FALSE,落實供應商產品碳足跡盤查、邀請供應商響應SBTi、持續追蹤供應商減碳路徑,TRUE,"外購電力: 1,151,105 GJ; 可再生能源: 70 GJ; 天然氣: 22,237 GJ; 柴油: 386 GJ;",0,自發自用、購電協議、再生能源憑證,TRUE,NA,"233,883","2,163",NA,"2,171",478,181,914,NA,"5,212",NA,NA,NA,NA,NA,NA,,,,,,,,"157,966","145,193","145,377",,,,"1,598","1,702","1,648",,,,"156,368","143,491","143,728",資料不足，無法計算,"157,966","145,193","145,377","70,286,871,000","70,651,593,000","62,626,004,000",2.32,2.06,2.25,"1,172,109,000","1,125,082,000","319,751,389",,,"49,700",,,,11.7%,2030年：透過生產製程優化、提升設備能源效率、汰換老舊設備，單位電力使用量與範疇二單位溫室氣體排放量較2019年基準年減量10%，再生能源達RE35。2035年：再生能源達RE55。2040年：100%使用再生能源（RE100），類別二零碳排放。2050年：推動長期製程改善，以外部碳權抵銷和碳捕捉處理剩餘碳排放量，達成淨零排放。,0.1%
